FORECAST_ID,PRODUCT_NUMBER,YEAR,MONTH,EXPECTED_VOLUME
182,15,2022,12,41
183,16,2022,12,413
184,17,2022,12,179
185,18,2022,12,242
186,19,2022,12,300
187,20,2022,12,165
188,21,2022,12,78
189,22,2022,12,44
190,23,2022,12,19
191,24,2022,12,258
192,25,2022,12,169
193,26,2022,12,104
194,27,2022,12,260
195,28,2022,12,133
196,29,2022,12,68
197,30,2022,12,255
198,31,2022,12,157
199,32,2022,12,475
200,33,2022,12,827
201,34,2022,12,355
202,35,2022,12,234
203,36,2022,12,451
204,37,2022,12,42
205,38,2022,12,75
206,39,2022,12,108
207,40,2022,12,1022
208,41,2022,12,32
209,45,2023,11,53
210,46,2023,11,35
211,47,2023,11,118
212,48,2023,11,181
213,49,2023,11,97
214,50,2023,11,487
215,51,2023,11,247
216,52,2023,11,341
217,53,2023,11,435
218,54,2023,11,584
219,55,2023,11,359
220,56,2023,11,171
221,57,2023,11,110
222,58,2023,11,365
223,59,2023,11,111
224,60,2023,11,543
225,61,2023,11,510
226,62,2023,11,566
227,63,2023,11,159
228,64,2023,11,848
229,65,2023,11,418
230,66,2023,11,173
231,67,2023,11,415
232,68,2023,11,340
233,69,2023,11,113
234,70,2023,11,248
235,71,2023,11,96
236,72,2023,11,88
237,73,2023,11,333
238,74,2023,11,615
239,75,2023,11,575
240,76,2023,11,464
241,77,2023,11,533
242,78,2023,11,177
243,79,2023,11,155
244,80,2023,11,239
245,81,2023,11,182
246,82,2023,11,464
247,83,2023,11,219
248,84,2023,11,190
249,85,2023,11,126
250,86,2023,11,394
251,87,2023,11,338
252,88,2023,11,263
253,89,2023,11,200
254,90,2023,11,382
255,91,2023,11,179
256,92,2023,11,75
257,93,2023,11,210
258,94,2023,11,181
259,95,2023,11,364
260,96,2023,11,52
261,97,2023,11,72
262,98,2023,11,62
263,99,2023,11,187
264,100,2023,11,250
265,101,2023,11,136
266,102,2023,11,127
267,103,2023,11,23
268,104,2023,11,50
269,105,2023,11,95
270,106,2023,11,97
271,107,2023,11,76
272,108,2023,11,48
273,109,2023,11,275
274,110,2023,11,172
275,111,2023,11,92
276,112,2023,11,386
277,113,2023,11,249
278,114,2023,11,94
279,1,2023,11,457
280,2,2023,11,1874
281,3,2023,11,542
282,4,2023,11,875
283,5,2023,11,374
284,6,2023,11,118
285,7,2023,11,170
286,8,2023,11,281
287,9,2023,11,305
288,10,2023,11,536
289,11,2023,11,220
290,12,2023,11,799
291,13,2023,11,252
292,14,2023,11,747
293,15,2023,11,167
294,16,2023,11,835
295,17,2023,11,552
296,18,2023,11,715
297,19,2023,11,173
298,20,2023,11,184
299,21,2023,11,426
300,22,2023,11,53
301,23,2023,11,124
302,24,2023,11,500
303,25,2023,11,217
304,26,2023,11,118
305,27,2023,11,213
306,28,2023,11,361
307,29,2023,11,396
308,30,2023,11,222
309,31,2023,11,373
310,32,2023,11,1472
311,33,2023,11,410
312,34,2023,11,954
313,35,2023,11,938
314,36,2023,11,552
315,37,2023,11,110
316,38,2023,11,79
317,39,2023,11,449
318,40,2023,11,1451
319,41,2023,11,349
320,42,2023,11,229
321,43,2023,11,298
322,44,2023,11,286
323,115,2023,11,394
324,63,2022,11,101
325,64,2022,11,403
326,65,2022,11,292
327,66,2022,11,91
328,67,2022,11,189
329,68,2022,11,292
330,69,2022,11,42
331,70,2022,11,45
332,71,2022,11,107
333,72,2022,11,157
334,73,2022,11,220
335,74,2022,11,500
336,75,2022,11,389
337,76,2022,11,267
338,77,2022,11,217
339,78,2022,11,231
340,79,2022,11,38
341,80,2022,11,117
342,81,2022,11,64
343,82,2022,11,283
344,83,2022,11,218
345,84,2022,11,51
346,85,2022,11,232
347,86,2022,11,285
348,87,2022,11,69
349,88,2022,11,330
350,89,2022,11,438
351,90,2022,11,615
352,91,2022,11,90
353,92,2022,11,24
354,93,2022,11,610
355,94,2022,11,371
356,95,2022,11,238
357,96,2022,11,164
358,97,2022,11,59
359,98,2022,11,42
360,99,2022,11,140
361,100,2022,11,1158
362,101,2022,11,76
363,102,2022,11,78
364,103,2022,11,34
365,104,2022,11,30
366,105,2022,11,94
367,106,2022,11,61
368,107,2022,11,23
369,108,2022,11,13
370,109,2022,11,98
371,110,2022,11,221
372,111,2022,11,35
373,112,2022,11,264
374,113,2022,11,214
375,114,2022,11,42
376,115,2022,11,184
377,1,2022,11,390
378,2,2022,11,338
379,3,2022,11,322
380,4,2022,11,571
381,5,2022,11,64
382,6,2022,11,45
383,7,2022,11,127
384,8,2022,11,124
385,9,2022,11,129
386,10,2022,11,170
387,11,2022,11,196
388,12,2022,11,308
389,13,2022,11,210
390,14,2022,11,357
391,15,2022,11,229
392,16,2022,11,335
393,17,2022,11,508
394,18,2022,11,571
395,19,2022,11,265
396,20,2022,11,279
397,21,2022,11,122
398,22,2022,11,52
399,23,2022,11,27
400,24,2022,11,94
401,25,2022,11,200
402,26,2022,11,151
403,27,2022,11,132
404,28,2022,11,261
405,29,2022,11,104
406,30,2022,11,266
407,31,2022,11,321
408,32,2022,11,717
409,33,2022,11,490
410,34,2022,11,282
411,35,2022,11,797
412,36,2022,11,452
413,37,2022,11,353
414,38,2022,11,228
415,39,2022,11,491
416,40,2022,11,624
417,41,2022,11,166
418,45,2023,10,211
419,46,2023,10,249
420,47,2023,10,781
421,48,2023,10,459
422,49,2023,10,205
423,50,2023,10,2468
424,51,2023,10,1966
425,52,2023,10,1539
426,53,2023,10,1459
427,54,2023,10,1376
428,55,2023,10,2335
429,56,2023,10,824
430,57,2023,10,726
431,58,2023,10,1305
432,59,2023,10,818
433,60,2023,10,1155
434,61,2023,10,1412
435,62,2023,10,2359
436,63,2023,10,912
437,64,2023,10,2828
438,65,2023,10,1515
439,66,2023,10,533
440,67,2023,10,1689
441,68,2023,10,1246
442,69,2023,10,308
443,70,2023,10,648
444,71,2023,10,337
445,72,2023,10,606
446,73,2023,10,1334
447,74,2023,10,3454
448,75,2023,10,1897
449,76,2023,10,2490
450,77,2023,10,1598
451,78,2023,10,980
452,79,2023,10,494
453,80,2023,10,804
454,81,2023,10,721
455,82,2023,10,1538
456,83,2023,10,1159
457,84,2023,10,859
458,85,2023,10,817
459,86,2023,10,3855
460,87,2023,10,914
461,88,2023,10,1073
462,89,2023,10,809
463,90,2023,10,1470
464,91,2023,10,353
465,92,2023,10,69
466,93,2023,10,499
467,94,2023,10,1245
468,95,2023,10,963
469,96,2023,10,60
470,97,2023,10,58
471,98,2023,10,134
472,99,2023,10,230
473,100,2023,10,1119
474,101,2023,10,406
475,102,2023,10,252
476,103,2023,10,165
477,104,2023,10,77
478,105,2023,10,371
479,106,2023,10,271
480,107,2023,10,132
481,108,2023,10,120
482,109,2023,10,757
483,110,2023,10,693
484,111,2023,10,258
485,112,2023,10,1387
486,113,2023,10,943
487,114,2023,10,142
488,1,2023,10,3775
489,2,2023,10,1664
490,3,2023,10,1628
491,4,2023,10,2056
492,5,2023,10,586
493,6,2023,10,166
494,7,2023,10,635
495,8,2023,10,1309
496,9,2023,10,686
497,10,2023,10,1329
498,11,2023,10,472
499,12,2023,10,1399
500,13,2023,10,950
501,14,2023,10,1091
502,15,2023,10,530
503,16,2023,10,3106
504,17,2023,10,1547
505,18,2023,10,1257
506,19,2023,10,1525
507,20,2023,10,659
508,21,2023,10,762
509,22,2023,10,320
510,23,2023,10,202
511,24,2023,10,1489
512,25,2023,10,966
513,26,2023,10,569
514,27,2023,10,813
515,28,2023,10,1235
516,29,2023,10,1519
517,30,2023,10,588
518,31,2023,10,993
519,32,2023,10,3408
520,33,2023,10,2780
521,34,2023,10,2246
522,35,2023,10,1585
523,36,2023,10,2636
524,37,2023,10,1469
525,38,2023,10,1090
526,39,2023,10,1176
527,40,2023,10,3001
528,41,2023,10,660
529,42,2023,10,694
530,43,2023,10,1006
531,44,2023,10,1058
532,115,2023,10,1593
533,63,2022,10,954
534,64,2022,10,2189
535,65,2022,10,1555
536,66,2022,10,491
537,67,2022,10,563
538,68,2022,10,625
539,69,2022,10,383
540,70,2022,10,559
541,71,2022,10,365
542,72,2022,10,191
543,73,2022,10,1026
544,74,2022,10,2368
545,75,2022,10,988
546,76,2022,10,1751
547,77,2022,10,1478
548,78,2022,10,668
549,79,2022,10,315
550,80,2022,10,441
551,81,2022,10,384
552,82,2022,10,729
553,83,2022,10,735
554,84,2022,10,453
555,85,2022,10,314
556,86,2022,10,3157
557,87,2022,10,821
558,88,2022,10,124
559,89,2022,10,1232
560,90,2022,10,536
561,91,2022,10,383
562,92,2022,10,20
563,93,2022,10,904
564,94,2022,10,841
565,95,2022,10,1608
566,97,2022,10,45
567,98,2022,10,337
568,99,2022,10,273
569,100,2022,10,2835
570,101,2022,10,124
571,102,2022,10,123
572,103,2022,10,101
573,104,2022,10,40
574,105,2022,10,152
575,106,2022,10,143
576,107,2022,10,44
577,108,2022,10,35
578,109,2022,10,258
579,110,2022,10,206
580,111,2022,10,121
581,112,2022,10,555
582,113,2022,10,290
583,114,2022,10,46
584,115,2022,10,661
585,1,2022,10,1399
586,2,2022,10,1417
587,3,2022,10,1059
588,4,2022,10,928
589,5,2022,10,480
590,6,2022,10,224
591,7,2022,10,377
592,8,2022,10,576
593,9,2022,10,333
594,10,2022,10,766
595,11,2022,10,484
596,12,2022,10,1223
597,13,2022,10,565
598,14,2022,10,1018
599,15,2022,10,372
600,16,2022,10,1533
601,17,2022,10,1138
602,18,2022,10,876
603,19,2022,10,593
604,20,2022,10,396
605,21,2022,10,438
606,22,2022,10,140
607,23,2022,10,157
608,24,2022,10,811
609,25,2022,10,305
610,26,2022,10,634
611,27,2022,10,462
612,28,2022,10,651
613,29,2022,10,764
614,30,2022,10,676
615,31,2022,10,968
616,32,2022,10,2086
617,33,2022,10,2068
618,34,2022,10,1944
619,35,2022,10,1294
620,36,2022,10,1984
621,37,2022,10,744
622,38,2022,10,821
623,39,2022,10,682
624,40,2022,10,1388
625,41,2022,10,519
626,45,2024,9,166
627,46,2024,9,235
628,47,2024,9,611
629,48,2024,9,174
630,49,2024,9,121
631,50,2024,9,1440
632,51,2024,9,959
633,52,2024,9,70
634,53,2024,9,664
635,54,2024,9,503
636,55,2024,9,598
637,56,2024,9,440
638,57,2024,9,253
639,58,2024,9,489
640,59,2024,9,185
641,60,2024,9,490
642,61,2024,9,833
643,62,2024,9,668
644,63,2024,9,902
645,64,2024,9,1271
646,65,2024,9,1011
647,66,2024,9,185
648,67,2024,9,867
649,68,2024,9,647
650,69,2024,9,53
651,70,2024,9,350
652,71,2024,9,510
653,72,2024,9,339
654,73,2024,9,399
655,74,2024,9,1305
656,75,2024,9,753
657,76,2024,9,1223
658,77,2024,9,767
659,78,2024,9,612
660,79,2024,9,130
661,80,2024,9,503
662,81,2024,9,215
663,82,2024,9,725
664,83,2024,9,333
665,84,2024,9,406
666,85,2024,9,212
667,86,2024,9,1774
668,87,2024,9,589
669,88,2024,9,783
670,89,2024,9,1057
671,90,2024,9,1106
672,91,2024,9,566
673,92,2024,9,99
674,93,2024,9,1038
675,94,2024,9,775
676,95,2024,9,999
677,96,2024,9,137
678,97,2024,9,29
679,98,2024,9,625
680,99,2024,9,241
681,100,2024,9,606
682,101,2024,9,309
683,102,2024,9,292
684,103,2024,9,128
685,104,2024,9,51
686,105,2024,9,222
687,106,2024,9,221
688,107,2024,9,78
689,108,2024,9,30
690,109,2024,9,314
691,110,2024,9,523
692,111,2024,9,238
693,112,2024,9,983
694,113,2024,9,646
695,114,2024,9,109
696,1,2024,9,811
697,2,2024,9,548
698,3,2024,9,529
699,4,2024,9,1049
700,5,2024,9,301
701,6,2024,9,74
702,7,2024,9,364
703,8,2024,9,344
704,9,2024,9,127
705,10,2024,9,575
706,11,2024,9,192
707,12,2024,9,855
708,13,2024,9,513
709,14,2024,9,528
710,15,2024,9,221
711,16,2024,9,1291
712,17,2024,9,663
713,18,2024,9,1092
714,19,2024,9,451
715,20,2024,9,501
716,21,2024,9,311
717,22,2024,9,88
718,23,2024,9,15
719,24,2024,9,635
720,25,2024,9,368
721,26,2024,9,199
722,27,2024,9,236
723,28,2024,9,514
724,29,2024,9,403
725,30,2024,9,427
726,31,2024,9,567
727,32,2024,9,2280
728,33,2024,9,1141
729,34,2024,9,1285
730,35,2024,9,751
731,36,2024,9,344
732,37,2024,9,964
733,38,2024,9,532
734,39,2024,9,356
735,40,2024,9,1803
736,41,2024,9,212
737,42,2024,9,318
738,43,2024,9,730
739,44,2024,9,616
740,115,2024,9,920
741,45,2023,9,98
742,46,2023,9,124
743,47,2023,9,286
744,48,2023,9,278
745,49,2023,9,90
746,50,2023,9,2300
747,51,2023,9,612
748,52,2023,9,300
749,53,2023,9,724
750,54,2023,9,633
751,55,2023,9,784
752,56,2023,9,289
753,57,2023,9,502
754,58,2023,9,434
755,59,2023,9,226
756,60,2023,9,729
757,61,2023,9,663
758,62,2023,9,653
759,63,2023,9,493
760,64,2023,9,1489
761,65,2023,9,1100
762,66,2023,9,365
763,67,2023,9,754
764,68,2023,9,621
765,69,2023,9,127
766,70,2023,9,227
767,71,2023,9,424
768,72,2023,9,206
769,73,2023,9,375
770,74,2023,9,953
771,75,2023,9,1131
772,76,2023,9,1110
773,77,2023,9,1019
774,78,2023,9,485
775,79,2023,9,245
776,80,2023,9,536
777,81,2023,9,243
778,82,2023,9,455
779,83,2023,9,376
780,84,2023,9,384
781,85,2023,9,298
782,86,2023,9,1695
783,87,2023,9,1352
784,88,2023,9,705
785,89,2023,9,1177
786,90,2023,9,1658
787,91,2023,9,660
788,92,2023,9,112
789,93,2023,9,605
790,94,2023,9,826
791,95,2023,9,933
792,96,2023,9,55
793,97,2023,9,86
794,98,2023,9,286
795,99,2023,9,256
796,100,2023,9,1036
797,101,2023,9,125
798,102,2023,9,196
799,103,2023,9,99
800,104,2023,9,46
801,105,2023,9,116
802,106,2023,9,124
803,107,2023,9,47
804,108,2023,9,44
805,109,2023,9,430
806,110,2023,9,361
807,111,2023,9,89
808,112,2023,9,320
809,113,2023,9,591
810,114,2023,9,44
811,1,2023,9,1419
812,2,2023,9,1010
813,3,2023,9,1273
814,4,2023,9,1125
815,5,2023,9,471
816,6,2023,9,241
817,7,2023,9,233
818,8,2023,9,347
819,9,2023,9,237
820,10,2023,9,466
821,11,2023,9,167
822,12,2023,9,857
823,13,2023,9,613
824,14,2023,9,1312
825,15,2023,9,330
826,16,2023,9,2106
827,17,2023,9,609
828,18,2023,9,1407
829,19,2023,9,336
830,20,2023,9,430
831,21,2023,9,142
832,22,2023,9,117
833,23,2023,9,104
834,24,2023,9,333
835,25,2023,9,368
836,26,2023,9,443
837,27,2023,9,299
838,28,2023,9,498
839,29,2023,9,509
840,30,2023,9,393
841,31,2023,9,695
842,32,2023,9,1842
843,33,2023,9,998
844,34,2023,9,2333
845,35,2023,9,966
846,36,2023,9,1349
847,37,2023,9,801
848,38,2023,9,329
849,39,2023,9,560
850,40,2023,9,2468
851,41,2023,9,474
852,42,2023,9,159
853,43,2023,9,313
854,44,2023,9,774
855,115,2023,9,433
856,63,2022,9,518
857,64,2022,9,1226
858,65,2022,9,641
859,66,2022,9,126
860,67,2022,9,252
861,68,2022,9,287
862,69,2022,9,65
863,70,2022,9,252
864,71,2022,9,79
865,72,2022,9,107
866,73,2022,9,498
867,74,2022,9,739
868,75,2022,9,197
869,76,2022,9,555
870,77,2022,9,438
871,78,2022,9,324
872,79,2022,9,92
873,80,2022,9,224
874,81,2022,9,165
875,82,2022,9,317
876,83,2022,9,161
877,84,2022,9,263
878,85,2022,9,178
879,86,2022,9,920
880,87,2022,9,1535
881,88,2022,9,1457
882,89,2022,9,1246
883,90,2022,9,1565
884,91,2022,9,513
885,92,2022,9,501
886,93,2022,9,1042
887,94,2022,9,3412
888,95,2022,9,2023
889,96,2022,9,216
890,97,2022,9,147
891,98,2022,9,292
892,99,2022,9,460
893,100,2022,9,604
894,101,2022,9,70
895,102,2022,9,105
896,103,2022,9,33
897,104,2022,9,14
898,105,2022,9,126
899,106,2022,9,89
900,107,2022,9,36
901,108,2022,9,39
902,109,2022,9,222
903,110,2022,9,123
904,111,2022,9,33
905,112,2022,9,313
906,113,2022,9,335
907,114,2022,9,29
908,115,2022,9,627
909,1,2022,9,839
910,2,2022,9,239
911,3,2022,9,188
912,4,2022,9,419
913,5,2022,9,167
914,6,2022,9,44
915,7,2022,9,103
916,8,2022,9,163
917,9,2022,9,107
918,10,2022,9,233
919,11,2022,9,90
920,12,2022,9,539
921,13,2022,9,278
922,14,2022,9,235
923,15,2022,9,108
924,16,2022,9,1018
925,17,2022,9,233
926,18,2022,9,233
927,19,2022,9,368
928,20,2022,9,111
929,21,2022,9,155
930,22,2022,9,46
931,23,2022,9,29
932,24,2022,9,260
933,25,2022,9,318
934,26,2022,9,292
935,27,2022,9,33
936,28,2022,9,354
937,29,2022,9,369
938,30,2022,9,182
939,31,2022,9,285
940,32,2022,9,754
941,33,2022,9,397
942,34,2022,9,484
943,35,2022,9,573
944,36,2022,9,721
945,37,2022,9,276
946,38,2022,9,114
947,39,2022,9,311
948,40,2022,9,1060
949,41,2022,9,194
950,45,2024,8,122
951,46,2024,8,128
952,47,2024,8,418
953,48,2024,8,196
954,49,2024,8,104
955,50,2024,8,1253
956,51,2024,8,715
957,52,2024,8,701
958,53,2024,8,641
959,54,2024,8,510
960,55,2024,8,533
961,56,2024,8,385
962,57,2024,8,248
963,58,2024,8,554
964,59,2024,8,251
965,60,2024,8,600
966,61,2024,8,761
967,62,2024,8,392
968,63,2024,8,606
969,64,2024,8,812
970,65,2024,8,520
971,66,2024,8,273
972,67,2024,8,1158
973,68,2024,8,713
974,69,2024,8,58
975,70,2024,8,212
976,71,2024,8,151
977,72,2024,8,393
978,73,2024,8,436
979,74,2024,8,1088
980,75,2024,8,897
981,76,2024,8,1008
982,77,2024,8,1256
983,78,2024,8,560
984,79,2024,8,101
985,80,2024,8,533
986,81,2024,8,374
987,82,2024,8,521
988,83,2024,8,441
989,84,2024,8,337
990,85,2024,8,383
991,86,2024,8,1043
992,87,2024,8,1242
993,88,2024,8,1797
994,89,2024,8,2191
995,90,2024,8,1730
996,91,2024,8,954
997,92,2024,8,279
998,93,2024,8,1271
999,94,2024,8,1071
1000,95,2024,8,2111
1001,96,2024,8,67
1002,98,2024,8,258
1003,99,2024,8,299
1004,100,2024,8,865
1005,101,2024,8,82
1006,102,2024,8,112
1007,103,2024,8,40
1008,104,2024,8,11
1009,105,2024,8,45
1010,106,2024,8,68
1011,107,2024,8,7
1012,108,2024,8,14
1013,109,2024,8,141
1014,110,2024,8,28
1015,111,2024,8,20
1016,112,2024,8,282
1017,113,2024,8,128
1018,114,2024,8,13
1019,1,2024,8,1065
1020,2,2024,8,717
1021,3,2024,8,1103
1022,4,2024,8,652
1023,5,2024,8,429
1024,6,2024,8,152
1025,7,2024,8,327
1026,8,2024,8,303
1027,9,2024,8,363
1028,10,2024,8,652
1029,11,2024,8,174
1030,12,2024,8,550
1031,13,2024,8,306
1032,14,2024,8,376
1033,15,2024,8,381
1034,16,2024,8,1999
1035,17,2024,8,674
1036,18,2024,8,570
1037,19,2024,8,508
1038,20,2024,8,253
1039,21,2024,8,325
1040,22,2024,8,79
1041,23,2024,8,64
1042,24,2024,8,733
1043,25,2024,8,434
1044,26,2024,8,382
1045,27,2024,8,404
1046,28,2024,8,374
1047,29,2024,8,535
1048,30,2024,8,315
1049,31,2024,8,385
1050,32,2024,8,786
1051,33,2024,8,1252
1052,34,2024,8,1519
1053,35,2024,8,562
1054,36,2024,8,512
1055,37,2024,8,770
1056,38,2024,8,335
1057,39,2024,8,652
1058,40,2024,8,2022
1059,41,2024,8,358
1060,42,2024,8,230
1061,43,2024,8,249
1062,44,2024,8,379
1063,115,2024,8,282
1064,45,2023,8,223
1065,46,2023,8,105
1066,47,2023,8,282
1067,48,2023,8,57
1068,49,2023,8,89
1069,50,2023,8,1390
1070,51,2023,8,522
1071,52,2023,8,377
1072,53,2023,8,260
1073,54,2023,8,465
1074,55,2023,8,634
1075,56,2023,8,188
1076,57,2023,8,217
1077,58,2023,8,248
1078,59,2023,8,220
1079,60,2023,8,538
1080,61,2023,8,721
1081,62,2023,8,539
1082,63,2023,8,330
1083,64,2023,8,1137
1084,65,2023,8,259
1085,66,2023,8,133
1086,67,2023,8,491
1087,68,2023,8,445
1088,69,2023,8,173
1089,70,2023,8,206
1090,71,2023,8,250
1091,72,2023,8,116
1092,73,2023,8,439
1093,74,2023,8,786
1094,75,2023,8,758
1095,76,2023,8,723
1096,77,2023,8,333
1097,78,2023,8,181
1098,79,2023,8,156
1099,80,2023,8,264
1100,81,2023,8,44
1101,82,2023,8,326
1102,83,2023,8,274
1103,84,2023,8,162
1104,85,2023,8,189
1105,86,2023,8,1969
1106,87,2023,8,995
1107,88,2023,8,2658
1108,89,2023,8,1675
1109,90,2023,8,2116
1110,91,2023,8,1002
1111,92,2023,8,469
1112,93,2023,8,1759
1113,94,2023,8,3844
1114,95,2023,8,1803
1115,96,2023,8,238
1116,97,2023,8,83
1117,98,2023,8,670
1118,99,2023,8,440
1119,100,2023,8,948
1120,101,2023,8,89
1121,102,2023,8,89
1122,103,2023,8,42
1123,104,2023,8,25
1124,105,2023,8,10
1125,106,2023,8,74
1126,107,2023,8,16
1127,108,2023,8,14
1128,109,2023,8,209
1129,110,2023,8,65
1130,111,2023,8,50
1131,112,2023,8,338
1132,113,2023,8,208
1133,114,2023,8,34
1134,1,2023,8,1332
1135,2,2023,8,624
1136,3,2023,8,445
1137,4,2023,8,1098
1138,5,2023,8,204
1139,6,2023,8,98
1140,7,2023,8,182
1141,8,2023,8,254
1142,9,2023,8,190
1143,10,2023,8,447
1144,11,2023,8,123
1145,12,2023,8,948
1146,13,2023,8,432
1147,14,2023,8,307
1148,15,2023,8,143
1149,16,2023,8,1611
1150,17,2023,8,673
1151,18,2023,8,575
1152,19,2023,8,356
1153,20,2023,8,126
1154,21,2023,8,105
1155,22,2023,8,77
1156,23,2023,8,105
1157,24,2023,8,1538
1158,25,2023,8,392
1159,26,2023,8,246
1160,27,2023,8,284
1161,28,2023,8,359
1162,29,2023,8,504
1163,30,2023,8,319
1164,31,2023,8,463
1165,32,2023,8,1701
1166,33,2023,8,1695
1167,34,2023,8,844
1168,35,2023,8,638
1169,36,2023,8,1179
1170,37,2023,8,396
1171,38,2023,8,296
1172,39,2023,8,374
1173,40,2023,8,824
1174,41,2023,8,282
1175,42,2023,8,202
1176,43,2023,8,345
1177,44,2023,8,169
1178,115,2023,8,207
1179,63,2022,8,111
1180,64,2022,8,798
1181,65,2022,8,197
1182,66,2022,8,65
1183,67,2022,8,184
1184,68,2022,8,378
1185,69,2022,8,78
1186,70,2022,8,127
1187,71,2022,8,199
1188,72,2022,8,81
1189,73,2022,8,204
1190,74,2022,8,417
1191,75,2022,8,185
1192,76,2022,8,423
1193,77,2022,8,315
1194,78,2022,8,167
1195,79,2022,8,59
1196,80,2022,8,66
1197,81,2022,8,181
1198,82,2022,8,70
1199,83,2022,8,137
1200,84,2022,8,127
1201,85,2022,8,63
1202,86,2022,8,1719
1203,87,2022,8,2050
1204,88,2022,8,3028
1205,89,2022,8,2624
1206,90,2022,8,2457
1207,91,2022,8,1667
1208,92,2022,8,426
1209,93,2022,8,3849
1210,94,2022,8,4628
1211,95,2022,8,2434
1212,96,2022,8,296
1213,97,2022,8,91
1214,98,2022,8,1326
1215,99,2022,8,841
1216,100,2022,8,1162
1217,101,2022,8,50
1218,102,2022,8,24
1219,103,2022,8,16
1220,104,2022,8,14
1221,105,2022,8,15
1222,106,2022,8,36
1223,107,2022,8,18
1224,108,2022,8,18
1225,109,2022,8,174
1226,110,2022,8,56
1227,111,2022,8,10
